city_name,magnitude_of_delay,delay_in_seconds,affected_roads,record_date,luminosity,avg_temperature,avg_atm_pressure,avg_humidity,avg_wind_speed,avg_precipitation,avg_rain,incidents
Guimaraes,UNDEFINED,0,",",2021-03-21 18:00,LIGHT,13.0,1022.0,62.0,5.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-29 21:00,DARK,16.0,1021.0,55.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,",",2021-03-07 23:00,DARK,8.0,1016.0,88.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,203,"N101,N101,N101,N101,N101",2021-09-29 02:00,DARK,12.0,1027.0,82.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-24 01:00,DARK,14.0,1011.0,91.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-19 02:00,DARK,9.0,1020.0,51.0,3.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-30 22:00,DARK,16.0,1008.0,90.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-13 02:00,DARK,9.0,1019.0,74.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-28 06:00,DARK,14.0,1014.0,84.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-19 22:00,DARK,11.0,1010.0,72.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,",",2021-03-07 03:00,DARK,7.0,1013.0,83.0,3.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-12-22 21:00,DARK,14.0,1015.0,85.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,38,"",2021-01-28 09:00,LIGHT,12.0,1025.0,92.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-19 14:00,LIGHT,13.0,1019.0,60.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-10 06:00,DARK,11.0,1011.0,89.0,1.0,0.0,chuva fraca,High
Guimaraes,UNDEFINED,0,",",2021-03-02 15:00,LIGHT,14.0,1024.0,68.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-10 20:00,LOW_LIGHT,16.0,1016.0,62.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101",2021-11-28 07:00,DARK,1.0,1023.0,91.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-17 03:00,DARK,7.0,1026.0,66.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,46,"",2021-01-22 13:00,LIGHT,9.0,1014.0,91.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,1006,"N101,N105,N105,N105,N101,N101,N105,N105,N101,N101,",2021-04-01 13:00,LIGHT,18.0,1012.0,59.0,2.0,0.0,chuva fraca,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-15 05:00,DARK,19.0,1017.0,60.0,3.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,3111,"N101,N101,N105,N101,N101,N101,N105,N101,N101,N101,",2021-04-09 17:00,LIGHT,16.0,1013.0,76.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-12-24 02:00,DARK,11.0,1011.0,83.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-22 14:00,LIGHT,16.0,1016.0,38.0,4.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-07 10:00,LIGHT,18.0,1021.0,68.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,50,"N101,N101,N101,N101,N101",2021-07-21 20:00,LIGHT,18.0,1017.0,60.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-02 06:00,DARK,16.0,1017.0,93.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,169,"N101,N101,N101,N101,N101",2021-11-06 14:00,LIGHT,14.0,1029.0,46.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,",",2021-03-21 01:00,DARK,9.0,1013.0,44.0,5.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,1980,"N101,N105,N105,N101,N101,N101,N309,N101,N105,N101,N105,N101,N101,N105",2021-07-09 18:00,LIGHT,28.0,1018.0,42.0,4.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-12-13 04:00,DARK,10.0,1021.0,82.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-29 04:00,DARK,14.0,1021.0,67.0,3.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-05 02:00,DARK,8.0,1026.0,89.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-18 13:00,LIGHT,19.0,1020.0,41.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-01-31 01:00,DARK,10.0,1018.0,92.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-23 00:00,DARK,17.0,1017.0,55.0,2.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,717,"N101,N101,N105,N101,N101,R206,N101,N101,N101",2021-07-23 16:00,LIGHT,22.0,1016.0,70.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-07-02 02:00,DARK,15.0,1018.0,88.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,",",2021-03-07 02:00,DARK,9.0,1018.0,78.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-09 09:00,LIGHT,18.0,1020.0,87.0,1.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,1191,"N101,N101,N101,N101,N101,N101,N105,N101,N101,N101,N101,N105",2021-03-22 18:00,LIGHT,16.0,1020.0,58.0,4.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,378,"N101,N101,N101,N101,N101",2021-09-24 10:00,LIGHT,20.0,1013.0,73.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-05 14:00,LIGHT,11.0,1026.0,79.0,5.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,122,"",2021-03-08 20:00,DARK,11.0,1013.0,57.0,3.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-07 01:00,DARK,13.0,1021.0,87.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-14 20:00,DARK,13.0,1020.0,74.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,162,"N101,N101,N101,N101,N101,N101",2021-06-28 12:00,LIGHT,19.0,1021.0,59.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-11 08:00,LIGHT,9.0,1026.0,94.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-30 04:00,DARK,11.0,1021.0,92.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-23 05:00,DARK,13.0,1011.0,79.0,2.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-27 05:00,DARK,10.0,1012.0,94.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-31 21:00,DARK,20.0,1008.0,56.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-07 23:00,DARK,15.0,1023.0,79.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,291,"N101,N101,N101,N101,N101,",2021-04-05 08:00,LIGHT,12.0,1017.0,87.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-03-04 03:00,DARK,11.0,1020.0,83.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,432,"N101,N101,N101",2021-11-25 16:00,LIGHT,11.0,1010.0,72.0,2.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,2955,"N105,N105,N105,N101,N105,N105,N105,N105,",2021-03-19 19:00,DARK,13.0,1016.0,64.0,2.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,317,"N101,N101,R206,N101,N101,N101,N101,",2021-04-25 11:00,LIGHT,12.0,1009.0,94.0,4.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,1627,"N101,N101,N101,N105,N101,N105,N105,N101",2021-12-30 16:00,LIGHT,16.0,1020.0,65.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-17 09:00,LIGHT,27.0,1017.0,34.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,487,"N101,N101,N101,N101,N101,N101,N101,",2021-04-29 13:00,LIGHT,15.0,1011.0,67.0,6.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-21 01:00,DARK,16.0,1024.0,68.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-03 22:00,DARK,13.0,1019.0,67.0,4.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,1362,"N101,N101,N105,N101,N101,N101,N101,N101,N101,",2021-04-13 09:00,LIGHT,10.0,1019.0,89.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-31 06:00,DARK,9.0,1023.0,74.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-15 04:00,DARK,15.0,1020.0,64.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-05 08:00,LIGHT,8.0,1026.0,89.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,",",2021-01-20 01:00,DARK,9.0,1006.0,90.0,1.0,0.0,chuva moderada,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-15 07:00,LIGHT,20.0,1017.0,62.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-04 05:00,DARK,11.0,1022.0,94.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,",",2021-02-02 17:00,LOW_LIGHT,11.0,1011.0,92.0,1.0,0.0,chuva fraca,None
Guimaraes,UNDEFINED,0,",",2021-03-21 02:00,DARK,7.0,1013.0,42.0,4.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,3556,"N101,N101,N105,N101,N101,N105,N101,N101",2021-10-22 09:00,LIGHT,13.0,1022.0,70.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-13 15:00,LIGHT,25.0,1019.0,27.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-24 03:00,DARK,16.0,1020.0,71.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-08 06:00,DARK,14.0,1019.0,61.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-17 21:00,DARK,17.0,1022.0,51.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,847,"N101,N101,N101,N101,N101,N101,N101",2021-12-11 23:00,DARK,9.0,1025.0,93.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-18 00:00,DARK,6.0,1025.0,64.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,261,"N101,N101,N101,N101,N101,N101",2021-06-16 07:00,LIGHT,19.0,1011.0,73.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-22 11:00,LIGHT,14.0,1022.0,53.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,153,"N101,N101,N101,N101,N101,",2021-03-29 11:00,LIGHT,17.0,1022.0,42.0,5.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-03 01:00,DARK,11.0,1019.0,89.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,118,"N101,N101,N101,N101,N101,",2021-04-27 01:00,DARK,13.0,1006.0,89.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-11 02:00,DARK,17.0,1015.0,80.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,552,"N101,N101,N101,N101,N101",2021-12-29 21:00,DARK,13.0,1024.0,93.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-20 06:00,DARK,17.0,1020.0,90.0,1.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,2677,"N101,N101,N105,N101,N101,N101,N105,N101,N206,N101,N101,N105",2021-07-02 16:00,LIGHT,20.0,1019.0,50.0,4.0,0.0,chuva fraca,Very_High
Guimaraes,UNDEFINED,88,"N101,N101,N105,N101,N101,N101,N101,",2021-06-03 19:00,LIGHT,16.0,1020.0,62.0,0.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,599,"N101,N101,",2021-12-24 18:00,DARK,11.0,1004.0,92.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,269,"N101,N105,N101,N101,N105,N101,N101,",2021-04-17 19:00,LIGHT,18.0,1018.0,51.0,2.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,7246,"N101,N105,N101,N101,N105,N105,N105,N101,N101,N101,N105,N101,N101,N101,N105,N101,N101,N101,N206,N105,N101,N101,N101",2021-11-17 18:00,DARK,13.0,1023.0,61.0,2.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,309,"",2021-03-04 23:00,DARK,12.0,1016.0,70.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-06 03:00,DARK,8.0,1028.0,79.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,8963,"R206,N101,N101,N105,N105,N101,R206,N105,N101,N101,R206,N105,N101,N105,R206,N101,N101,R206,N105",2021-10-22 19:00,DARK,16.0,1021.0,74.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-12-22 02:00,DARK,14.0,1013.0,80.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,122,"N101,N101,N101,N101,N101,",2021-10-10 15:00,LIGHT,23.0,1018.0,43.0,0.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-12-28 01:00,DARK,13.0,1018.0,91.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-18 04:00,DARK,18.0,1018.0,90.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-01-24 11:00,LIGHT,11.0,1016.0,91.0,4.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-14 12:00,LIGHT,14.0,1030.0,72.0,5.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,152,"",2021-01-18 22:00,DARK,6.0,1025.0,87.0,4.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101",2021-11-25 03:00,DARK,6.0,1013.0,83.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-10 07:00,LOW_LIGHT,5.0,1023.0,80.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,4423,"N101,N101,N101,N101,N105,N101,N101,N101,N101,N101,N101,N101,",2021-04-09 09:00,LIGHT,13.0,1015.0,75.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-27 14:00,LIGHT,19.0,1023.0,38.0,2.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,1551,"N101,N101,N101,N101,N101,N101,N101,N101,N101,N101,N105",2021-03-31 12:00,LIGHT,21.0,1014.0,41.0,2.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-10 12:00,LIGHT,13.0,1025.0,60.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,144,"N101,N101,N101,N101,N101",2021-10-01 12:00,LIGHT,20.0,1023.0,66.0,1.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,0,"N101,N101,N101,N101,N101,N101,N101,N101",2021-11-10 05:00,DARK,10.0,1018.0,76.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-11 03:00,DARK,8.0,1017.0,91.0,0.0,0.0,chuva fraca,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-30 11:00,LIGHT,21.0,1026.0,60.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-06 08:00,LIGHT,9.0,1019.0,62.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-09 04:00,DARK,15.0,1021.0,82.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-29 03:00,DARK,14.0,1024.0,94.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-28 23:00,DARK,13.0,1027.0,77.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,125,"N101,N101,N101,N101,N101,N101",2021-07-19 12:00,LIGHT,16.0,1015.0,43.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-06 03:00,DARK,14.0,1022.0,81.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-02 04:00,DARK,12.0,1015.0,92.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,MAJOR,2026,"N101,N101,N101,N105,N101,N101,N101,N101,N101",2021-12-10 16:00,LIGHT,13.0,1024.0,80.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-06-26 01:00,DARK,17.0,1016.0,63.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,3142,"N101,N105,N101,N101,N101,N101,",2021-03-19 17:00,LIGHT,15.0,1015.0,56.0,4.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,",",2021-12-12 23:00,DARK,11.0,1023.0,84.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,280,"N101,N101,N101,N101,N101,N105",2021-07-15 08:00,LIGHT,20.0,1017.0,52.0,3.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,4181,"N105,N101,N101,N105,N105,N101,N101,N101,N105,N105,N101,N101,N101,N105",2021-07-02 19:00,LIGHT,17.0,1019.0,89.0,1.0,0.0,chuva moderada,Very_High
Guimaraes,UNDEFINED,407,"N101,N101,N101,N101,N101,N101",2021-12-05 12:00,LIGHT,11.0,1027.0,83.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-03 22:00,DARK,12.0,1023.0,82.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-22 04:00,DARK,12.0,1017.0,92.0,0.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,",",2021-01-18 21:00,DARK,5.0,1025.0,81.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-10-05 20:00,DARK,17.0,1024.0,85.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,519,"N101,N101,N101,N101,N101,N101,N101,N101",2021-09-10 16:00,LIGHT,22.0,1019.0,68.0,3.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-07 15:00,LIGHT,23.0,1020.0,60.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-19 03:00,DARK,16.0,1017.0,92.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,127,"N101,N101,N101,N101,N101",2021-09-15 16:00,LIGHT,22.0,1016.0,70.0,3.0,0.0,Sem Chuva,Low
Guimaraes,MAJOR,7249,"N101,N101,N101,N101,N105,N101,N101,N101,N101,N101,N105,N101,N101,N101,N101,N105,N105,N101,N101",2021-04-07 18:00,LIGHT,21.0,1014.0,33.0,2.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-02 19:00,LIGHT,14.0,1017.0,87.0,0.0,0.0,chuva fraca,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-13 11:00,LIGHT,20.0,1012.0,85.0,3.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-03-31 04:00,DARK,17.0,1015.0,45.0,3.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,35,"",2021-01-24 18:00,DARK,11.0,1015.0,94.0,4.0,0.0,chuva fraca,Low
Guimaraes,UNDEFINED,1157,"N101,N101,N101,N101,N101",2021-09-27 19:00,LOW_LIGHT,18.0,1023.0,93.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-08 04:00,DARK,13.0,1023.0,88.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-16 21:00,DARK,19.0,1019.0,83.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,310,"N101,N101,N101,N101,N101,N101",2021-12-05 11:00,LIGHT,11.0,1027.0,80.0,4.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101",2021-11-29 10:00,LIGHT,10.0,1025.0,85.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101",2021-12-28 23:00,DARK,14.0,1024.0,94.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-07-04 23:00,DARK,17.0,1019.0,88.0,1.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,713,"N101,N101,N101,N101",2021-12-18 13:00,LIGHT,13.0,1024.0,62.0,2.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-02 21:00,DARK,12.0,1018.0,62.0,4.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,1796,"N101,N101,N101,N101,N101,N101,",2021-04-05 18:00,LIGHT,22.0,1016.0,35.0,0.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,105,"N105,N101,N101",2021-11-28 20:00,DARK,11.0,1022.0,96.0,1.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-25 03:00,DARK,16.0,1013.0,89.0,0.0,0.0,chuva fraca,None
Guimaraes,MAJOR,2457,"N101,N101,N105,N101,N101,N101,N101,N105,N101,N101,N105,N101,N101,N105",2021-06-21 18:00,LIGHT,18.0,1015.0,74.0,4.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,737,"N101,N101,N101,N101,N101,N101,N101,",2021-06-19 12:00,LIGHT,17.0,1016.0,77.0,4.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-13 12:00,LIGHT,12.0,1026.0,71.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-10 01:00,DARK,17.0,1019.0,69.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-01-25 16:00,LIGHT,13.0,1015.0,92.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-05 06:00,DARK,10.0,1014.0,72.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,",",2021-03-06 21:00,DARK,12.0,1019.0,74.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,10602,"N101,N101,N105,N101,N101,N101,N105,N105,R206,N101,N101,N101,N101,N105,N101,N101,N101,N101,N105,N105,N105,N101,N101,N105,N105,N101",2021-10-08 19:00,DARK,21.0,1019.0,73.0,1.0,0.0,Sem Chuva,Very_High
Guimaraes,UNDEFINED,60,",",2021-01-20 12:00,LIGHT,12.0,1002.0,91.0,1.0,0.0,chuva fraca,Medium
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-17 03:00,DARK,12.0,1016.0,52.0,2.0,0.0,Sem Chuva,High
Guimaraes,MAJOR,2312,"N101,N101,N101,N101,N101,N101,N105,N101",2021-03-18 18:00,LIGHT,16.0,1018.0,44.0,2.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-11-06 04:00,DARK,8.0,1028.0,76.0,0.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-06-13 07:00,LIGHT,20.0,1018.0,66.0,0.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,0,",",2021-03-19 21:00,DARK,12.0,1017.0,65.0,0.0,0.0,Sem Chuva,None
Guimaraes,MAJOR,995,"N101,",2021-12-12 19:00,DARK,12.0,1023.0,82.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101",2021-09-12 08:00,LIGHT,19.0,1014.0,77.0,1.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-05-11 02:00,DARK,8.0,1017.0,91.0,1.0,0.0,Sem Chuva,High
Guimaraes,UNDEFINED,210,"N101,N101,N101,N101,N101",2021-11-20 14:00,LIGHT,17.0,1018.0,59.0,3.0,0.0,Sem Chuva,Low
Guimaraes,UNDEFINED,317,"N101,N101,N101,N101,N101",2021-12-04 22:00,DARK,8.0,1027.0,90.0,1.0,0.0,Sem Chuva,Medium
Guimaraes,UNDEFINED,0,"N101,N101",2021-11-26 00:00,DARK,7.0,1016.0,86.0,2.0,0.0,Sem Chuva,None
Guimaraes,UNDEFINED,0,"N101,N101,N101,N101,N101,",2021-04-10 02:00,DARK,12.0,1012.0,78.0,3.0,0.0,Sem Chuva,High
